"date_key","full_date","date_name","date_name_us","date_name_eu","day_of_week","day_name_of_week","day_of_month","day_of_year","weekday_weekend","week_of_year","month_name","month_of_year","is_last_day_of_month","calendar_quarter","calendar_year","calendar_year_month","calendar_year_qtr","fiscal_month_of_year","fiscal_quarter","fiscal_year","fiscal_year_month","fiscal_year_qtr"
"20070623","2007-06-23","2007/06/23","06/23/2007","23/06/2007","7","Saturday","23","174","Weekend","25","June","6","N","2","2007","2007-06","2007Q2","6","2","2007","2007-06","2007Q2"
"20070624","2007-06-24","2007/06/24","06/24/2007","24/06/2007","1","Sunday","24","175","Weekend","25","June","6","N","2","2007","2007-06","2007Q2","6","2","2007","2007-06","2007Q2"
"20070625","2007-06-25","2007/06/25","06/25/2007","25/06/2007","2","Monday","25","176","Weekday","26","June","6","N","2","2007","2007-06","2007Q2","6","2","2007","2007-06","2007Q2"
"20070626","2007-06-26","2007/06/26","06/26/2007","26/06/2007","3","Tuesday","26","177","Weekday","26","June","6","N","2","2007","2007-06","2007Q2","6","2","2007","2007-06","2007Q2"
"20070627","2007-06-27","2007/06/27","06/27/2007","27/06/2007","4","Wednesday","27","178","Weekday","26","June","6","N","2","2007","2007-06","2007Q2","6","2","2007","2007-06","2007Q2"
"20070628","2007-06-28","2007/06/28","06/28/2007","28/06/2007","5","Thursday","28","179","Weekday","26","June","6","N","2","2007","2007-06","2007Q2","6","2","2007","2007-06","2007Q2"
"20070629","2007-06-29","2007/06/29","06/29/2007","29/06/2007","6","Friday","29","180","Weekday","26","June","6","N","2","2007","2007-06","2007Q2","6","2","2007","2007-06","2007Q2"
"20070630","2007-06-30","2007/06/30","06/30/2007","30/06/2007","7","Saturday","30","181","Weekend","26","June","6","Y","2","2007","2007-06","2007Q2","6","2","2007","2007-06","2007Q2"
"20070701","2007-07-01","2007/07/01","07/01/2007","01/07/2007","1","Sunday","1","182","Weekend","26","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070702","2007-07-02","2007/07/02","07/02/2007","02/07/2007","2","Monday","2","183","Weekday","27","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070703","2007-07-03","2007/07/03","07/03/2007","03/07/2007","3","Tuesday","3","184","Weekday","27","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070704","2007-07-04","2007/07/04","07/04/2007","04/07/2007","4","Wednesday","4","185","Weekday","27","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070705","2007-07-05","2007/07/05","07/05/2007","05/07/2007","5","Thursday","5","186","Weekday","27","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070706","2007-07-06","2007/07/06","07/06/2007","06/07/2007","6","Friday","6","187","Weekday","27","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070707","2007-07-07","2007/07/07","07/07/2007","07/07/2007","7","Saturday","7","188","Weekend","27","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070708","2007-07-08","2007/07/08","07/08/2007","08/07/2007","1","Sunday","8","189","Weekend","27","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070709","2007-07-09","2007/07/09","07/09/2007","09/07/2007","2","Monday","9","190","Weekday","28","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070710","2007-07-10","2007/07/10","07/10/2007","10/07/2007","3","Tuesday","10","191","Weekday","28","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070711","2007-07-11","2007/07/11","07/11/2007","11/07/2007","4","Wednesday","11","192","Weekday","28","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070712","2007-07-12","2007/07/12","07/12/2007","12/07/2007","5","Thursday","12","193","Weekday","28","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070713","2007-07-13","2007/07/13","07/13/2007","13/07/2007","6","Friday","13","194","Weekday","28","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070714","2007-07-14","2007/07/14","07/14/2007","14/07/2007","7","Saturday","14","195","Weekend","28","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070715","2007-07-15","2007/07/15","07/15/2007","15/07/2007","1","Sunday","15","196","Weekend","28","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070716","2007-07-16","2007/07/16","07/16/2007","16/07/2007","2","Monday","16","197","Weekday","29","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070717","2007-07-17","2007/07/17","07/17/2007","17/07/2007","3","Tuesday","17","198","Weekday","29","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070718","2007-07-18","2007/07/18","07/18/2007","18/07/2007","4","Wednesday","18","199","Weekday","29","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070719","2007-07-19","2007/07/19","07/19/2007","19/07/2007","5","Thursday","19","200","Weekday","29","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070720","2007-07-20","2007/07/20","07/20/2007","20/07/2007","6","Friday","20","201","Weekday","29","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070721","2007-07-21","2007/07/21","07/21/2007","21/07/2007","7","Saturday","21","202","Weekend","29","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070722","2007-07-22","2007/07/22","07/22/2007","22/07/2007","1","Sunday","22","203","Weekend","29","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070723","2007-07-23","2007/07/23","07/23/2007","23/07/2007","2","Monday","23","204","Weekday","30","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070724","2007-07-24","2007/07/24","07/24/2007","24/07/2007","3","Tuesday","24","205","Weekday","30","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070725","2007-07-25","2007/07/25","07/25/2007","25/07/2007","4","Wednesday","25","206","Weekday","30","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070726","2007-07-26","2007/07/26","07/26/2007","26/07/2007","5","Thursday","26","207","Weekday","30","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070727","2007-07-27","2007/07/27","07/27/2007","27/07/2007","6","Friday","27","208","Weekday","30","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070728","2007-07-28","2007/07/28","07/28/2007","28/07/2007","7","Saturday","28","209","Weekend","30","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070729","2007-07-29","2007/07/29","07/29/2007","29/07/2007","1","Sunday","29","210","Weekend","30","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070730","2007-07-30","2007/07/30","07/30/2007","30/07/2007","2","Monday","30","211","Weekday","31","July","7","N","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070731","2007-07-31","2007/07/31","07/31/2007","31/07/2007","3","Tuesday","31","212","Weekday","31","July","7","Y","3","2007","2007-07","2007Q3","7","3","2007","2007-07","2007Q3"
"20070801","2007-08-01","2007/08/01","08/01/2007","01/08/2007","4","Wednesday","1","213","Weekday","31","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070802","2007-08-02","2007/08/02","08/02/2007","02/08/2007","5","Thursday","2","214","Weekday","31","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070803","2007-08-03","2007/08/03","08/03/2007","03/08/2007","6","Friday","3","215","Weekday","31","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070804","2007-08-04","2007/08/04","08/04/2007","04/08/2007","7","Saturday","4","216","Weekend","31","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070805","2007-08-05","2007/08/05","08/05/2007","05/08/2007","1","Sunday","5","217","Weekend","31","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070806","2007-08-06","2007/08/06","08/06/2007","06/08/2007","2","Monday","6","218","Weekday","32","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070807","2007-08-07","2007/08/07","08/07/2007","07/08/2007","3","Tuesday","7","219","Weekday","32","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070808","2007-08-08","2007/08/08","08/08/2007","08/08/2007","4","Wednesday","8","220","Weekday","32","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070809","2007-08-09","2007/08/09","08/09/2007","09/08/2007","5","Thursday","9","221","Weekday","32","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070810","2007-08-10","2007/08/10","08/10/2007","10/08/2007","6","Friday","10","222","Weekday","32","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070811","2007-08-11","2007/08/11","08/11/2007","11/08/2007","7","Saturday","11","223","Weekend","32","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070812","2007-08-12","2007/08/12","08/12/2007","12/08/2007","1","Sunday","12","224","Weekend","32","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070813","2007-08-13","2007/08/13","08/13/2007","13/08/2007","2","Monday","13","225","Weekday","33","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070814","2007-08-14","2007/08/14","08/14/2007","14/08/2007","3","Tuesday","14","226","Weekday","33","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070815","2007-08-15","2007/08/15","08/15/2007","15/08/2007","4","Wednesday","15","227","Weekday","33","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070816","2007-08-16","2007/08/16","08/16/2007","16/08/2007","5","Thursday","16","228","Weekday","33","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070817","2007-08-17","2007/08/17","08/17/2007","17/08/2007","6","Friday","17","229","Weekday","33","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070818","2007-08-18","2007/08/18","08/18/2007","18/08/2007","7","Saturday","18","230","Weekend","33","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070819","2007-08-19","2007/08/19","08/19/2007","19/08/2007","1","Sunday","19","231","Weekend","33","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070820","2007-08-20","2007/08/20","08/20/2007","20/08/2007","2","Monday","20","232","Weekday","34","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070821","2007-08-21","2007/08/21","08/21/2007","21/08/2007","3","Tuesday","21","233","Weekday","34","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070822","2007-08-22","2007/08/22","08/22/2007","22/08/2007","4","Wednesday","22","234","Weekday","34","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070823","2007-08-23","2007/08/23","08/23/2007","23/08/2007","5","Thursday","23","235","Weekday","34","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070824","2007-08-24","2007/08/24","08/24/2007","24/08/2007","6","Friday","24","236","Weekday","34","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070825","2007-08-25","2007/08/25","08/25/2007","25/08/2007","7","Saturday","25","237","Weekend","34","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070826","2007-08-26","2007/08/26","08/26/2007","26/08/2007","1","Sunday","26","238","Weekend","34","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070827","2007-08-27","2007/08/27","08/27/2007","27/08/2007","2","Monday","27","239","Weekday","35","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070828","2007-08-28","2007/08/28","08/28/2007","28/08/2007","3","Tuesday","28","240","Weekday","35","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070829","2007-08-29","2007/08/29","08/29/2007","29/08/2007","4","Wednesday","29","241","Weekday","35","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070830","2007-08-30","2007/08/30","08/30/2007","30/08/2007","5","Thursday","30","242","Weekday","35","August","8","N","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070831","2007-08-31","2007/08/31","08/31/2007","31/08/2007","6","Friday","31","243","Weekday","35","August","8","Y","3","2007","2007-08","2007Q3","8","3","2007","2007-08","2007Q3"
"20070901","2007-09-01","2007/09/01","09/01/2007","01/09/2007","7","Saturday","1","244","Weekend","35","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070902","2007-09-02","2007/09/02","09/02/2007","02/09/2007","1","Sunday","2","245","Weekend","35","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070903","2007-09-03","2007/09/03","09/03/2007","03/09/2007","2","Monday","3","246","Weekday","36","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070904","2007-09-04","2007/09/04","09/04/2007","04/09/2007","3","Tuesday","4","247","Weekday","36","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070905","2007-09-05","2007/09/05","09/05/2007","05/09/2007","4","Wednesday","5","248","Weekday","36","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070906","2007-09-06","2007/09/06","09/06/2007","06/09/2007","5","Thursday","6","249","Weekday","36","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070907","2007-09-07","2007/09/07","09/07/2007","07/09/2007","6","Friday","7","250","Weekday","36","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070908","2007-09-08","2007/09/08","09/08/2007","08/09/2007","7","Saturday","8","251","Weekend","36","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070909","2007-09-09","2007/09/09","09/09/2007","09/09/2007","1","Sunday","9","252","Weekend","36","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070910","2007-09-10","2007/09/10","09/10/2007","10/09/2007","2","Monday","10","253","Weekday","37","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070911","2007-09-11","2007/09/11","09/11/2007","11/09/2007","3","Tuesday","11","254","Weekday","37","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070912","2007-09-12","2007/09/12","09/12/2007","12/09/2007","4","Wednesday","12","255","Weekday","37","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070913","2007-09-13","2007/09/13","09/13/2007","13/09/2007","5","Thursday","13","256","Weekday","37","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070914","2007-09-14","2007/09/14","09/14/2007","14/09/2007","6","Friday","14","257","Weekday","37","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070915","2007-09-15","2007/09/15","09/15/2007","15/09/2007","7","Saturday","15","258","Weekend","37","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070916","2007-09-16","2007/09/16","09/16/2007","16/09/2007","1","Sunday","16","259","Weekend","37","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070917","2007-09-17","2007/09/17","09/17/2007","17/09/2007","2","Monday","17","260","Weekday","38","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070918","2007-09-18","2007/09/18","09/18/2007","18/09/2007","3","Tuesday","18","261","Weekday","38","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070919","2007-09-19","2007/09/19","09/19/2007","19/09/2007","4","Wednesday","19","262","Weekday","38","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070920","2007-09-20","2007/09/20","09/20/2007","20/09/2007","5","Thursday","20","263","Weekday","38","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070921","2007-09-21","2007/09/21","09/21/2007","21/09/2007","6","Friday","21","264","Weekday","38","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070922","2007-09-22","2007/09/22","09/22/2007","22/09/2007","7","Saturday","22","265","Weekend","38","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070923","2007-09-23","2007/09/23","09/23/2007","23/09/2007","1","Sunday","23","266","Weekend","38","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070924","2007-09-24","2007/09/24","09/24/2007","24/09/2007","2","Monday","24","267","Weekday","39","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
"20070925","2007-09-25","2007/09/25","09/25/2007","25/09/2007","3","Tuesday","25","268","Weekday","39","September","9","N","3","2007","2007-09","2007Q3","9","3","2007","2007-09","2007Q3"
